CustomerID,JoinDate,Region,Age,TotalSpend,NumPurchases,Email,Satisfaction,DiscountUsed,Churn
1569,2021-02-19 13:52:00.960480240,North,63,1822.1890686725624,12,user569@daum.net,3,0,1
1570,2021-02-20 07:23:44.512256128,West,32,128.10114100054406,31,user570@naver.com,5,1,1
1571,2021-02-21 00:55:28.064032016,West,54,746.122072059339,15,user571@gmail.com,3,0,0
1572,2021-02-21 18:27:11.615807904,South,60,686.664728598513,35,user572@daum.net,5,1,0
1573,2021-02-22 11:58:55.167583792,West,26,599.6936883976266,8,user573@yahoo.com,3,0,0
1574,2021-02-23 05:30:38.719359680,West,23,184.59798737487142,36,user574@naver.com,4,1,1
1575,2021-02-23 23:02:22.271135568,South,65,1308.7497338526628,21,user575@naver.com,5,0,0
1576,2021-02-24 16:34:05.822911456,West,66,471.86965613294313,31,user576@yahoo.com,3,0,1
1577,2021-02-25 10:05:49.374687344,North,21,802.0019640609697,49,user577@yahoo.com,3,0,0
1578,2021-02-26 03:37:32.926463232,West,52,1771.6462342104285,46,user578@naver.com,2,1,1
1579,2021-02-26 21:09:16.478239120,East,29,230.46462761244237,45,user579@naver.com,1,1,1
1580,2021-02-27 14:41:00.030015008,South,36,202.26548035108667,8,user580@gmail.com,4,1,1
1581,2021-02-28 08:12:43.581790896,East,21,2185.0000567607785,25,user581@yahoo.com,5,1,0
1582,2021-03-01 01:44:27.133566784,North,63,612.4182495697412,27,user582@gmail.com,5,0,0
1583,2021-03-01 19:16:10.685342672,North,57,2014.4745077728992,48,user583@naver.com,2,1,0
1584,2021-03-02 12:47:54.237118560,North,54,459.18487753646724,16,user584@yahoo.com,1,1,1
1585,2021-03-03 06:19:37.788894448,South,26,578.5330077871173,35,user585@naver.com,4,1,0
1586,2021-03-03 23:51:21.340670336,South,20,4053.424486764647,44,user586@naver.com,2,1,1
1587,2021-03-04 17:23:04.892446224,West,20,964.1830834298241,11,user587@naver.com,2,0,1
1588,2021-03-05 10:54:48.444222112,South,49,1205.2382011867053,36,user588@naver.com,3,1,0
1589,2021-03-06 04:26:31.995998000,West,30,3327.9519454832025,26,user589@gmail.com,5,0,0
1590,2021-03-06 21:58:15.547773888,East,28,112.56836884683587,11,user590@naver.com,4,0,0
1591,2021-03-07 15:29:59.099549776,West,60,787.7534302141811,15,user591@gmail.com,4,1,0
1592,2021-03-08 09:01:42.651325664,East,35,477.0837299765525,32,user592@gmail.com,3,1,1
1593,2021-03-09 02:33:26.203101552,South,45,281.0473223012065,41,user593@naver.com,2,0,1
1594,2021-03-09 20:05:09.754877440,East,46,111.4209679868761,16,user594@naver.com,5,1,1
1595,2021-03-10 13:36:53.306653328,North,59,393.4950754781438,33,user595@yahoo.com,5,0,1
1596,2021-03-11 07:08:36.858429216,East,41,274.44674798559925,37,user596@daum.net,4,1,0
1597,2021-03-12 00:40:20.410205104,East,58,562.3216090015235,19,user597@yahoo.com,1,0,1
1598,2021-03-12 18:12:03.961980992,West,37,2172.7637150603546,40,user598@yahoo.com,4,0,0
1599,2021-03-13 11:43:47.513756880,East,67,481.1985549174776,34,user599@daum.net,2,0,1
1600,2021-03-14 05:15:31.065532768,East,47,1066.3067241668737,32,user600@naver.com,1,0,0
1601,2021-03-14 22:47:14.617308656,South,67,624.1793136115763,21,user601@daum.net,3,0,1
1602,2021-03-15 16:18:58.169084544,South,21,146.43843098129665,41,user602@yahoo.com,4,0,1
1603,2021-03-16 09:50:41.720860432,South,50,747.6968619068648,27,user603@naver.com,3,0,0
1604,2021-03-17 03:22:25.272636320,East,54,426.373482065526,24,user604@naver.com,4,0,1
1605,2021-03-17 20:54:08.824412208,South,25,465.7767870121928,16,user605@gmail.com,4,0,1
1606,2021-03-18 14:25:52.376188096,North,20,156.95139754297864,6,user606@gmail.com,1,0,1
1607,2021-03-19 07:57:35.927963984,South,61,4287.826814149163,18,user607@naver.com,4,0,0
1608,2021-03-20 01:29:19.479739872,South,47,306.4992663062984,43,user608@daum.net,1,1,1
1609,2021-03-20 19:01:03.031515760,North,41,629.2395844746163,42,user609@yahoo.com,5,1,1
1610,2021-03-21 12:32:46.583291648,West,53,2412.240596309335,41,user610@naver.com,5,1,1
1611,2021-03-22 06:04:30.135067536,North,22,976.6083461206108,25,user611@yahoo.com,2,0,0
1612,2021-03-22 23:36:13.686843424,East,48,291.3217408781571,24,user612@gmail.com,1,1,1
1613,2021-03-23 17:07:57.238619312,East,51,1066.0167200686972,22,user613@gmail.com,4,0,0
1614,2021-03-24 10:39:40.790395200,North,59,973.4707061568583,7,user614@yahoo.com,5,0,0
1615,2021-03-25 04:11:24.342171088,West,42,1692.6438533943497,30,user615@daum.net,4,0,0
1616,2021-03-25 21:43:07.893946976,North,66,431.17638693434407,40,user616@daum.net,2,0,1
1617,2021-03-26 15:14:51.445722864,West,64,5668.180442300464,9,user617@naver.com,1,0,0
1618,2021-03-27 08:46:34.997498752,South,22,242.34510882118852,14,user618@naver.com,2,0,1
1619,2021-03-28 02:18:18.549274640,West,62,1037.184236818758,30,user619@gmail.com,5,1,0
1620,2021-03-28 19:50:02.101050528,South,34,151.52498144236526,38,user620@daum.net,3,1,1
1621,2021-03-29 13:21:45.652826416,East,68,2636.699654986583,24,user621@daum.net,4,0,0
1622,2021-03-30 06:53:29.204602304,West,33,253.72749224891473,40,user622@gmail.com,3,0,0
1623,2021-03-31 00:25:12.756378192,West,42,282.311466984459,35,user623@yahoo.com,2,1,1
1624,2021-03-31 17:56:56.308154080,South,62,768.6985754592172,48,user624@yahoo.com,1,0,1
1625,2021-04-01 11:28:39.859929968,East,53,411.93443068000414,11,user625@naver.com,4,0,0
1626,2021-04-02 05:00:23.411705856,West,67,1358.1259556405112,24,user626@daum.net,1,0,0
1627,2021-04-02 22:32:06.963481744,West,51,,37,user627@gmail.com,3,0,1
1628,2021-04-03 16:03:50.515257632,East,40,1502.3258641285945,2,user628@daum.net,5,1,0
1629,2021-04-04 09:35:34.067033520,South,25,962.1032461037629,9,user629@naver.com,3,0,0
1630,2021-04-05 03:07:17.618809408,North,40,346.08721070711715,14,user630@naver.com,3,0,0
1631,2021-04-05 20:39:01.170585296,East,43,447.08975697900917,16,user631@yahoo.com,1,1,1
1632,2021-04-06 14:10:44.722361184,East,66,620.5908817393791,44,user632@naver.com,4,1,0
1633,2021-04-07 07:42:28.274137072,East,66,111.71476939120232,27,user633@daum.net,2,0,1
1634,2021-04-08 01:14:11.825912960,South,37,1353.5974164070722,9,user634@daum.net,3,0,0
1635,2021-04-08 18:45:55.377688848,West,52,1042.081674328579,43,user635@daum.net,2,0,1
1636,2021-04-09 12:17:38.929464736,South,59,111.63394386683585,26,user636@naver.com,1,1,1
1637,2021-04-10 05:49:22.481240624,East,37,731.5810120473166,24,user637@gmail.com,3,1,0
1638,2021-04-10 23:21:06.033016512,East,60,108.06728098877429,18,user638@yahoo.com,2,0,1
1639,2021-04-11 16:52:49.584792400,South,33,1283.205594245149,32,user639@yahoo.com,2,0,1
1640,2021-04-12 10:24:33.136568288,North,55,552.3164908023105,10,user640@daum.net,3,0,0
1641,2021-04-13 03:56:16.688344176,West,65,1487.1844541771404,39,user641@daum.net,5,0,0
1642,2021-04-13 21:28:00.240120064,West,26,,49,user642@yahoo.com,1,1,1
1643,2021-04-14 14:59:43.791895952,South,33,403.08479790435604,3,user643@gmail.com,3,0,1
1644,2021-04-15 08:31:27.343671840,South,34,2710.2104125328024,45,user644@daum.net,3,0,0
1645,2021-04-16 02:03:10.895447728,North,58,289.8685162851494,41,user645@gmail.com,3,1,0
1646,2021-04-16 19:34:54.447223616,South,48,296.08838650167576,49,user646@yahoo.com,1,1,1
1647,2021-04-17 13:06:37.998999504,West,69,876.1706190044016,33,user647@yahoo.com,2,1,1
1648,2021-04-18 06:38:21.550775392,South,67,1835.9251639529198,13,user648@daum.net,4,1,0
1649,2021-04-19 00:10:05.102551280,East,69,1015.0172315027355,23,user649@gmail.com,4,1,0
1650,2021-04-19 17:41:48.654327168,North,41,1821.1483153601064,41,user650@naver.com,2,1,1
1651,2021-04-20 11:13:32.206103056,West,63,583.2409753084144,28,user651@daum.net,3,0,1
1652,2021-04-21 04:45:15.757878944,South,19,644.1331201134177,30,user652@daum.net,3,0,1
1653,2021-04-21 22:16:59.309654832,East,35,101.13334004314741,19,user653@naver.com,3,1,0
1654,2021-04-22 15:48:42.861430720,East,28,120.87636664872792,39,user654@yahoo.com,5,1,1
1655,2021-04-23 09:20:26.413206608,West,21,734.4660667806659,44,user655@naver.com,2,0,1
1656,2021-04-24 02:52:09.964982496,North,60,1957.4514058944574,40,user656@daum.net,4,0,0
1657,2021-04-24 20:23:53.516758384,North,45,615.4159005149814,25,user657@naver.com,4,1,0
1658,2021-04-25 13:55:37.068534272,West,26,1235.515271210051,27,user658@daum.net,3,0,0
1659,2021-04-26 07:27:20.620310152,South,31,2846.41795865101,39,user659@naver.com,2,0,1
1660,2021-04-27 00:59:04.172086040,East,69,467.09402082987134,38,user660@yahoo.com,2,1,1
1661,2021-04-27 18:30:47.723861928,West,69,1145.591582076978,1,user661@daum.net,3,0,0
1662,2021-04-28 12:02:31.275637816,West,28,1083.4632226056426,1,user662@gmail.com,4,0,0
1663,2021-04-29 05:34:14.827413704,West,38,1496.5589367751647,40,user663@gmail.com,5,0,0
1664,2021-04-29 23:05:58.379189592,West,64,526.345705842239,14,user664@naver.com,2,1,1
1665,2021-04-30 16:37:41.930965480,East,35,1219.4080500996672,34,user665@yahoo.com,3,1,1
1666,2021-05-01 10:09:25.482741368,North,45,1340.1706449519274,22,user666@naver.com,5,1,0
1667,2021-05-02 03:41:09.034517256,West,21,575.5752079945678,22,user667@daum.net,2,1,1
1668,2021-05-02 21:12:52.586293144,North,60,1154.6185493535759,29,user668@yahoo.com,3,0,0
1669,2021-05-03 14:44:36.138069032,South,39,343.1828797233983,44,user669@yahoo.com,1,0,1
1670,2021-05-04 08:16:19.689844920,East,34,379.68612817488804,15,user670@gmail.com,5,0,0
1671,2021-05-05 01:48:03.241620808,South,38,1422.5314723166891,47,user671@daum.net,5,0,0
1672,2021-05-05 19:19:46.793396696,South,52,655.5882309101816,35,user672@yahoo.com,5,0,0
1673,2021-05-06 12:51:30.345172584,North,53,4755.209869783233,42,user673@gmail.com,1,1,0
1674,2021-05-07 06:23:13.896948472,East,27,214.4213753832321,35,user674@daum.net,5,1,0
1675,2021-05-07 23:54:57.448724360,West,36,1686.3394296288784,47,user675@naver.com,2,1,0
1676,2021-05-08 17:26:41.000500248,North,56,1491.7181551644999,3,user676@yahoo.com,1,0,0
1677,2021-05-09 10:58:24.552276136,South,52,1456.8217381991067,21,user677@yahoo.com,3,0,0
1678,2021-05-10 04:30:08.104052024,South,26,198.9702728232389,5,user678@daum.net,3,1,1
1679,2021-05-10 22:01:51.655827912,South,59,622.1254880182165,9,user679@gmail.com,5,0,0
1680,2021-05-11 15:33:35.207603800,East,60,1399.603411846307,49,user680@yahoo.com,3,0,0
1681,2021-05-12 09:05:18.759379688,South,69,142.09413198360977,5,user681@yahoo.com,1,0,0
1682,2021-05-13 02:37:02.311155576,North,26,2614.5791894714584,9,user682@daum.net,3,0,0
1683,2021-05-13 20:08:45.862931464,East,68,228.53582254976055,2,user683@daum.net,2,0,1
1684,2021-05-14 13:40:29.414707352,South,26,251.77700685645465,31,user684@daum.net,1,0,1
1685,2021-05-15 07:12:12.966483240,South,54,163.59589210777835,4,user685@gmail.com,5,1,0
1686,2021-05-16 00:43:56.518259128,South,51,2214.0524178821033,49,user686@gmail.com,5,1,0
1687,2021-05-16 18:15:40.070035016,East,35,222.96115105754237,26,user687@daum.net,1,1,1
1688,2021-05-17 11:47:23.621810904,South,41,1665.340464724654,3,user688@naver.com,2,1,1
1689,2021-05-18 05:19:07.173586792,West,58,1145.3025291371807,21,user689@daum.net,4,0,0
1690,2021-05-18 22:50:50.725362680,West,27,1150.4266194237343,2,user690@gmail.com,4,0,0
1691,2021-05-19 16:22:34.277138568,East,41,241.69093681967024,46,user691@daum.net,1,0,1
1692,2021-05-20 09:54:17.828914456,West,23,856.4973739249735,12,user692@yahoo.com,1,0,0
1693,2021-05-21 03:26:01.380690344,South,26,535.419600309931,32,user693@gmail.com,3,1,0
1694,2021-05-21 20:57:44.932466232,West,55,437.78538506626893,17,user694@gmail.com,3,0,0
1695,2021-05-22 14:29:28.484242120,North,49,804.7329371145828,42,user695@naver.com,4,0,0
1696,2021-05-23 08:01:12.036018008,West,54,360.2742089503865,2,user696@gmail.com,4,1,1
1697,2021-05-24 01:32:55.587793896,East,68,,40,user697@daum.net,4,0,0
1698,2021-05-24 19:04:39.139569784,South,60,522.0466042189587,14,user698@gmail.com,2,0,1
1699,2021-05-25 12:36:22.691345672,North,29,165.40914943257596,43,user699@gmail.com,5,1,0
1700,2021-05-26 06:08:06.243121560,East,52,2469.311418087414,13,user700@naver.com,3,1,0
1701,2021-05-26 23:39:49.794897448,West,46,665.9524810055361,21,user701@gmail.com,4,0,0
1702,2021-05-27 17:11:33.346673336,South,61,211.6495596101544,39,user702@yahoo.com,1,0,1
1703,2021-05-28 10:43:16.898449224,North,45,749.519698575889,14,user703@daum.net,3,1,0
1704,2021-05-29 04:15:00.450225112,West,40,4201.234423226872,39,user704@gmail.com,1,0,0
1705,2021-05-29 21:46:44.002001000,East,30,2308.021673294262,26,user705@daum.net,1,0,1
1706,2021-05-30 15:18:27.553776888,West,43,608.3566902276951,6,user706@yahoo.com,1,1,0
1707,2021-05-31 08:50:11.105552776,East,32,345.17908512063593,14,user707@yahoo.com,3,0,0
1708,2021-06-01 02:21:54.657328664,East,64,2415.3302445845256,45,user708@daum.net,4,0,0
1709,2021-06-01 19:53:38.209104552,South,41,1076.9864392601462,6,user709@naver.com,5,1,0
1710,2021-06-02 13:25:21.760880440,West,68,1253.1736676420937,2,user710@yahoo.com,2,0,1
1711,2021-06-03 06:57:05.312656328,North,36,2770.3276890102243,1,user711@yahoo.com,1,0,1
1712,2021-06-04 00:28:48.864432216,South,55,1134.9260354332853,28,user712@yahoo.com,4,0,0
1713,2021-06-04 18:00:32.416208104,East,55,573.5508547946149,29,user713@naver.com,1,0,0
1714,2021-06-05 11:32:15.967983992,East,35,745.4269922019688,29,user714@yahoo.com,2,1,1
1715,2021-06-06 05:03:59.519759880,South,31,2800.7825229886157,47,user715@gmail.com,2,0,1
1716,2021-06-06 22:35:43.071535768,North,24,202.40072402059943,45,user716@daum.net,2,0,0
1717,2021-06-07 16:07:26.623311656,North,44,950.1067007603327,42,user717@gmail.com,3,1,0
1718,2021-06-08 09:39:10.175087544,West,50,304.8748147937663,32,user718@daum.net,1,0,1
1719,2021-06-09 03:10:53.726863432,East,63,2828.872325922607,31,user719@daum.net,4,0,0
1720,2021-06-09 20:42:37.278639320,East,44,1359.431843304752,40,user720@yahoo.com,3,0,0
1721,2021-06-10 14:14:20.830415208,North,30,1638.7457702590698,15,user721@yahoo.com,1,0,0
1722,2021-06-11 07:46:04.382191096,East,43,782.3633687970826,20,user722@daum.net,1,1,0
1723,2021-06-12 01:17:47.933966984,South,40,3581.33603611796,45,user723@naver.com,3,0,0
1724,2021-06-12 18:49:31.485742872,East,23,134.99412517195756,8,user724@yahoo.com,4,1,1
1725,2021-06-13 12:21:15.037518760,North,48,176.78911241736978,27,user725@naver.com,4,0,0
1726,2021-06-14 05:52:58.589294648,South,54,3839.3392610008855,28,user726@daum.net,3,0,0
1727,2021-06-14 23:24:42.141070536,West,31,1374.9367989715481,16,user727@daum.net,1,0,1
1728,2021-06-15 16:56:25.692846424,East,37,708.0880001271142,36,user728@naver.com,3,1,1
1729,2021-06-16 10:28:09.244622312,South,24,885.8639184427534,2,user729@naver.com,5,0,0
1730,2021-06-17 03:59:52.796398200,West,36,609.687449399584,14,user730@yahoo.com,3,1,0
1731,2021-06-17 21:31:36.348174088,South,39,221.61406335447174,7,user731@naver.com,4,0,0
1732,2021-06-18 15:03:19.899949976,East,54,998.6745702519569,17,user732@gmail.com,3,1,0
1733,2021-06-19 08:35:03.451725864,West,23,234.34347646833504,42,user733@naver.com,3,0,1
1734,2021-06-20 02:06:47.003501752,North,67,1444.670778659852,33,user734@gmail.com,5,1,0
1735,2021-06-20 19:38:30.555277640,South,32,693.863031954696,17,user735@gmail.com,1,0,1
1736,2021-06-21 13:10:14.107053528,East,38,1753.028025704693,10,user736@daum.net,2,0,1
1737,2021-06-22 06:41:57.658829416,West,57,969.6102036344929,41,user737@daum.net,4,0,0
1738,2021-06-23 00:13:41.210605304,North,29,1955.2502900722138,38,user738@naver.com,3,1,1
1739,2021-06-23 17:45:24.762381192,South,44,231.45015100103416,35,user739@gmail.com,3,0,1
1740,2021-06-24 11:17:08.314157080,South,63,872.6452908465538,19,user740@naver.com,5,1,0
1741,2021-06-25 04:48:51.865932968,North,25,439.4438290075964,21,user741@naver.com,3,1,0
1742,2021-06-25 22:20:35.417708856,East,55,1798.826421587681,39,user742@yahoo.com,1,0,0
1743,2021-06-26 15:52:18.969484744,South,23,466.9986417664017,8,user743@daum.net,5,1,0
1744,2021-06-27 09:24:02.521260632,West,53,1026.6460406846245,12,user744@yahoo.com,4,0,0
1745,2021-06-28 02:55:46.073036520,South,46,184.5316626976455,17,user745@yahoo.com,3,0,0
1746,2021-06-28 20:27:29.624812408,South,46,5533.998234274481,2,user746@naver.com,3,1,0
1747,2021-06-29 13:59:13.176588296,East,47,4044.9818070252304,29,user747@gmail.com,2,0,1
1748,2021-06-30 07:30:56.728364184,East,29,367.49327035076846,38,user748@yahoo.com,3,0,0
1749,2021-07-01 01:02:40.280140072,East,69,470.6301736239615,5,user749@daum.net,2,0,0
1750,2021-07-01 18:34:23.831915960,West,22,134.5583567223082,2,user750@yahoo.com,1,1,1
1751,2021-07-02 12:06:07.383691848,North,68,468.4927451021871,14,user751@daum.net,1,1,1
1752,2021-07-03 05:37:50.935467736,East,31,946.3245340098947,22,user752@gmail.com,5,1,0
1753,2021-07-03 23:09:34.487243624,West,55,1093.5102228392193,33,user753@yahoo.com,3,0,0
1754,2021-07-04 16:41:18.039019512,West,20,533.4797533439105,25,user754@yahoo.com,2,1,1
1755,2021-07-05 10:13:01.590795400,East,48,4080.4723440090524,5,user755@gmail.com,1,0,0
1756,2021-07-06 03:44:45.142571288,East,46,286.64975204399775,44,user756@gmail.com,5,0,1
1757,2021-07-06 21:16:28.694347176,East,64,1497.517057246608,24,user757@naver.com,2,0,0
1758,2021-07-07 14:48:12.246123064,West,34,238.72703821002779,7,user758@naver.com,3,0,0
1759,2021-07-08 08:19:55.797898952,East,35,582.5839946353447,21,user759@yahoo.com,4,0,0
1760,2021-07-09 01:51:39.349674840,West,23,1958.3468225400686,1,user760@yahoo.com,5,0,0
1761,2021-07-09 19:23:22.901450728,North,61,891.0982934216888,11,user761@yahoo.com,2,0,1
1762,2021-07-10 12:55:06.453226616,West,49,1251.0001171623296,41,user762@naver.com,4,1,0
1763,2021-07-11 06:26:50.005002504,South,39,1071.0496742542514,46,user763@daum.net,1,0,0
1764,2021-07-11 23:58:33.556778392,East,48,1351.6011209181693,45,user764@daum.net,1,0,1
1765,2021-07-12 17:30:17.108554280,South,19,2532.991924243272,33,user765@naver.com,1,0,1
1766,2021-07-13 11:02:00.660330168,North,18,360.31232894652493,29,user766@naver.com,1,0,1
1767,2021-07-14 04:33:44.212106056,West,37,1441.1142025358554,16,user767@gmail.com,2,0,1
1768,2021-07-14 22:05:27.763881944,West,22,1863.540236449057,44,user768@naver.com,3,0,0
1769,2021-07-15 15:37:11.315657832,North,47,547.275996501642,12,user769@gmail.com,1,0,0
1770,2021-07-16 09:08:54.867433720,North,22,,10,user770@daum.net,1,0,1
1771,2021-07-17 02:40:38.419209608,North,20,593.9786054256911,12,user771@yahoo.com,4,0,1
1772,2021-07-17 20:12:21.970985496,North,43,3220.2052481443898,20,user772@daum.net,5,0,0
1773,2021-07-18 13:44:05.522761384,West,44,287.3189900470457,8,user773@naver.com,3,0,0
1774,2021-07-19 07:15:49.074537272,East,21,1131.8943482527072,46,user774@yahoo.com,1,0,0
1775,2021-07-20 00:47:32.626313160,East,23,750.3751895960047,20,user775@yahoo.com,5,0,0
1776,2021-07-20 18:19:16.178089048,South,32,1610.893659542142,19,user776@naver.com,3,0,0
1777,2021-07-21 11:50:59.729864936,South,31,124.82859935171432,44,user777@gmail.com,2,0,1
1778,2021-07-22 05:22:43.281640824,South,47,387.97964777023833,28,user778@naver.com,2,1,1
1779,2021-07-22 22:54:26.833416712,West,53,312.68639764699014,32,user779@yahoo.com,4,0,0
1780,2021-07-23 16:26:10.385192600,East,62,115.06533191197413,37,user780@gmail.com,3,0,0
1781,2021-07-24 09:57:53.936968488,West,61,1915.153816793919,12,user781@gmail.com,5,1,1
1782,2021-07-25 03:29:37.488744376,West,29,1023.2116767528063,32,user782@naver.com,4,0,0
1783,2021-07-25 21:01:21.040520264,South,61,335.34880791888855,19,user783@daum.net,2,0,1
1784,2021-07-26 14:33:04.592296152,East,63,420.6671765243429,30,user784@yahoo.com,4,0,1
1785,2021-07-27 08:04:48.144072040,South,63,432.52647944460585,35,user785@yahoo.com,1,1,0
1786,2021-07-28 01:36:31.695847928,South,21,3227.1576442629744,9,user786@naver.com,3,1,0
1787,2021-07-28 19:08:15.247623816,South,22,309.7439308517095,22,user787@daum.net,4,0,0
1788,2021-07-29 12:39:58.799399704,East,22,1321.473947911487,43,user788@yahoo.com,1,0,0
1789,2021-07-30 06:11:42.351175592,North,49,991.7304610617697,9,user789@naver.com,5,0,0
1790,2021-07-30 23:43:25.902951480,East,28,789.481867760629,21,user790@yahoo.com,5,0,0
1791,2021-07-31 17:15:09.454727368,South,43,839.6634849920405,31,user791@daum.net,4,0,0
1792,2021-08-01 10:46:53.006503256,East,20,221.9351422989725,23,user792@naver.com,1,1,1
1793,2021-08-02 04:18:36.558279144,North,49,174.73323703659077,26,user793@daum.net,1,1,0
1794,2021-08-02 21:50:20.110055032,South,69,1811.6854547547803,46,user794@naver.com,1,1,0
1795,2021-08-03 15:22:03.661830920,South,22,417.6817513586456,15,user795@yahoo.com,3,0,0
1796,2021-08-04 08:53:47.213606808,North,47,1076.701967355942,33,user796@naver.com,2,1,1
1797,2021-08-05 02:25:30.765382696,South,28,125.56993574431527,26,user797@yahoo.com,5,0,0
1798,2021-08-05 19:57:14.317158584,South,58,729.8704193631287,2,user798@naver.com,3,1,0
1799,2021-08-06 13:28:57.868934472,South,53,1273.5261101459832,35,user799@yahoo.com,2,0,1
1800,2021-08-07 07:00:41.420710360,West,28,105.65181819660498,42,user800@naver.com,3,0,0
1801,2021-08-08 00:32:24.972486248,East,60,999.1744586800882,30,user801@gmail.com,3,0,0
1802,2021-08-08 18:04:08.524262136,South,61,293.4174936280597,16,user802@daum.net,1,1,1
1803,2021-08-09 11:35:52.076038024,North,22,325.32628339745406,49,user803@naver.com,4,0,1
1804,2021-08-10 05:07:35.627813912,South,54,274.35928450042815,42,user804@daum.net,1,0,1
1805,2021-08-10 22:39:19.179589792,South,34,423.6100272357926,42,user805@naver.com,3,1,0
1806,2021-08-11 16:11:02.731365680,South,30,342.57407276546235,24,user806@naver.com,2,0,1
1807,2021-08-12 09:42:46.283141568,North,33,773.0211126248572,27,user807@yahoo.com,1,0,1
1808,2021-08-13 03:14:29.834917456,North,56,448.02282268906197,4,user808@gmail.com,2,1,1
1809,2021-08-13 20:46:13.386693344,South,63,2534.686342591062,36,user809@daum.net,5,0,0
1810,2021-08-14 14:17:56.938469232,East,33,187.57295930124246,22,user810@daum.net,3,0,1
1811,2021-08-15 07:49:40.490245120,West,24,288.4376732307344,19,user811@gmail.com,2,0,1
1812,2021-08-16 01:21:24.042021008,South,28,302.9174963744071,30,user812@naver.com,1,0,1
1813,2021-08-16 18:53:07.593796896,North,43,1709.3385538425337,48,user813@yahoo.com,5,1,0
1814,2021-08-17 12:24:51.145572784,East,45,1994.3444978465855,10,user814@yahoo.com,4,0,0
1815,2021-08-18 05:56:34.697348672,South,39,1011.1727056114855,22,user815@daum.net,1,1,1
1816,2021-08-18 23:28:18.249124560,West,54,749.1869234926518,46,user816@naver.com,5,1,0
1817,2021-08-19 17:00:01.800900448,North,67,659.1876864643723,10,user817@naver.com,3,0,1
1818,2021-08-20 10:31:45.352676336,East,61,205.57257894001972,14,user818@daum.net,2,0,1
1819,2021-08-21 04:03:28.904452224,West,66,328.61782722867576,32,user819@naver.com,2,1,0
1820,2021-08-21 21:35:12.456228112,North,24,539.1189366835299,34,user820@yahoo.com,5,0,0
1821,2021-08-22 15:06:56.008004000,South,64,1565.580641248758,13,user821@daum.net,1,0,0
1822,2021-08-23 08:38:39.559779888,West,26,1773.0868913611832,40,user822@yahoo.com,4,0,0
1823,2021-08-24 02:10:23.111555776,South,68,1704.3222501794883,35,user823@daum.net,3,0,0
1824,2021-08-24 19:42:06.663331664,North,53,420.1080708173575,20,user824@yahoo.com,1,0,1
1825,2021-08-25 13:13:50.215107552,South,53,197.42893119026223,39,user825@naver.com,1,1,1
1826,2021-08-26 06:45:33.766883440,East,18,327.29555586906554,2,user826@yahoo.com,1,1,1
1827,2021-08-27 00:17:17.318659328,North,63,1973.0667872982785,45,user827@naver.com,5,1,0
1828,2021-08-27 17:49:00.870435216,West,36,4384.689724213968,10,user828@daum.net,3,1,0
1829,2021-08-28 11:20:44.422211104,East,61,5604.5614414771535,12,user829@yahoo.com,1,0,0
1830,2021-08-29 04:52:27.973986992,South,34,518.0460498034764,29,user830@yahoo.com,5,0,0
1831,2021-08-29 22:24:11.525762880,East,49,3232.8803789489784,46,user831@daum.net,3,1,0
1832,2021-08-30 15:55:55.077538768,North,68,1774.566468491403,25,user832@daum.net,2,0,1
1833,2021-08-31 09:27:38.629314656,South,27,209.62312811241276,43,user833@daum.net,5,1,0
1834,2021-09-01 02:59:22.181090544,South,26,1932.781230706281,18,user834@naver.com,2,1,1
1835,2021-09-01 20:31:05.732866432,South,27,179.11290371723328,4,user835@yahoo.com,1,0,1
1836,2021-09-02 14:02:49.284642320,North,30,418.5894565263438,40,user836@daum.net,3,0,0
1837,2021-09-03 07:34:32.836418208,South,19,1989.1802330927019,11,user837@yahoo.com,2,1,1
1838,2021-09-04 01:06:16.388194096,West,26,1635.9175233724907,24,user838@yahoo.com,4,0,0
1839,2021-09-04 18:37:59.939969984,West,40,163.96189562495132,37,user839@daum.net,5,1,1
1840,2021-09-05 12:09:43.491745872,East,53,423.3700888700995,35,user840@yahoo.com,3,0,1
1841,2021-09-06 05:41:27.043521760,West,52,121.35963543772687,25,user841@naver.com,3,0,0
1842,2021-09-06 23:13:10.595297648,South,52,607.6905399931936,15,user842@gmail.com,5,0,0
1843,2021-09-07 16:44:54.147073536,North,26,336.98268988132605,1,user843@yahoo.com,4,1,0
1844,2021-09-08 10:16:37.698849424,South,42,1048.2704349469159,6,user844@gmail.com,3,0,0
1845,2021-09-09 03:48:21.250625312,West,20,6346.20860256593,22,user845@naver.com,4,1,0
1846,2021-09-09 21:20:04.802401200,West,50,426.70775173750974,23,user846@gmail.com,3,0,1
1847,2021-09-10 14:51:48.354177088,West,34,1897.9362147332881,15,user847@yahoo.com,4,1,0
1848,2021-09-11 08:23:31.905952976,South,59,251.7287616664904,39,user848@daum.net,2,0,1
1849,2021-09-12 01:55:15.457728864,West,35,1059.9482380450436,45,user849@yahoo.com,4,0,0
1850,2021-09-12 19:26:59.009504752,East,67,1315.7892155031527,38,user850@gmail.com,2,1,0
1851,2021-09-13 12:58:42.561280640,South,65,1311.0247376145862,36,user851@naver.com,3,0,1
1852,2021-09-14 06:30:26.113056528,South,31,455.1367817536322,2,user852@daum.net,4,1,0
1853,2021-09-15 00:02:09.664832416,East,40,155.3885158203709,17,user853@yahoo.com,2,0,1
